bin_id,scenario_id,num_vehicles,num_valid_vehicles,total_steps,interaction_events,sdc_interaction_steps,sdc_interactions_total,unique_pairs_in_interaction,score_per_step,json_path
4189,c71513b6dabc50b8,164,102,150,100,0,0,9,0.6666666666666666,data/nuplan_gpudrive/nuplan/nuplan_c71513b6dabc50b8.json
4190,c728fc1b078e5581,198,66,151,94,9,9,12,0.6225165562913907,data/nuplan_gpudrive/nuplan/nuplan_c728fc1b078e5581.json
4191,c72b587f2bfc53f3,56,38,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_c72b587f2bfc53f3.json
4192,c736d60627b55989,133,39,150,322,0,0,13,2.1466666666666665,data/nuplan_gpudrive/nuplan/nuplan_c736d60627b55989.json
4193,c73e79d4b97258da,62,47,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_c73e79d4b97258da.json
4194,c73e9e8478d45f2b,24,5,201,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_c73e9e8478d45f2b.json
4195,c740f6f3867c52f2,129,40,200,135,71,71,11,0.675,data/nuplan_gpudrive/nuplan/nuplan_c740f6f3867c52f2.json
4196,c745e06d724a52ca,166,60,201,84,9,9,7,0.417910447761194,data/nuplan_gpudrive/nuplan/nuplan_c745e06d724a52ca.json
4197,c7470ea392845bee,141,59,200,411,10,10,13,2.055,data/nuplan_gpudrive/nuplan/nuplan_c7470ea392845bee.json
4198,c77e3f98e52c5bd2,63,13,151,33,0,0,1,0.2185430463576159,data/nuplan_gpudrive/nuplan/nuplan_c77e3f98e52c5bd2.json
4199,c79dc0203ded5d96,137,119,150,78,0,0,10,0.52,data/nuplan_gpudrive/nuplan/nuplan_c79dc0203ded5d96.json
4200,c7a5a40c0c3a5d76,125,68,151,775,100,115,20,5.132450331125828,data/nuplan_gpudrive/nuplan/nuplan_c7a5a40c0c3a5d76.json
4201,c7b20da2251354e3,103,80,201,344,20,20,19,1.7114427860696517,data/nuplan_gpudrive/nuplan/nuplan_c7b20da2251354e3.json
4202,c7ca850fbf8b5719,206,75,150,107,35,35,9,0.7133333333333334,data/nuplan_gpudrive/nuplan/nuplan_c7ca850fbf8b5719.json
4203,c7cc6e6bd2fa5053,104,92,201,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_c7cc6e6bd2fa5053.json
4204,c7cd97daa6fd50dc,160,79,150,202,0,0,14,1.3466666666666667,data/nuplan_gpudrive/nuplan/nuplan_c7cd97daa6fd50dc.json
4205,c7d213d736b05189,12,7,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_c7d213d736b05189.json
4206,c7d81b049ea150c9,191,83,201,664,101,101,34,3.3034825870646767,data/nuplan_gpudrive/nuplan/nuplan_c7d81b049ea150c9.json
4207,c7e301e630075420,35,21,150,25,0,0,1,0.16666666666666666,data/nuplan_gpudrive/nuplan/nuplan_c7e301e630075420.json
4208,c8078e9b782c58af,77,50,151,205,17,17,11,1.3576158940397351,data/nuplan_gpudrive/nuplan/nuplan_c8078e9b782c58af.json
4209,c80d12477e9d5c3b,70,52,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_c80d12477e9d5c3b.json
4210,c80f854e8d3b5e0c,41,39,151,90,7,7,14,0.5960264900662252,data/nuplan_gpudrive/nuplan/nuplan_c80f854e8d3b5e0c.json
4211,c8124080125a5278,173,35,150,295,0,0,11,1.9666666666666666,data/nuplan_gpudrive/nuplan/nuplan_c8124080125a5278.json
4212,c818bfe0a1765b8f,90,81,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_c818bfe0a1765b8f.json
4213,c82607b535925233,137,79,150,298,15,15,13,1.9866666666666666,data/nuplan_gpudrive/nuplan/nuplan_c82607b535925233.json
4214,c84448af61ab551c,72,39,150,7,0,0,3,0.04666666666666667,data/nuplan_gpudrive/nuplan/nuplan_c84448af61ab551c.json
4215,c844a63098aa5af8,115,44,150,159,0,0,11,1.06,data/nuplan_gpudrive/nuplan/nuplan_c844a63098aa5af8.json
4216,c846629fd7265e85,87,52,150,118,92,92,3,0.7866666666666666,data/nuplan_gpudrive/nuplan/nuplan_c846629fd7265e85.json
4217,c874df9f81c85b88,92,50,151,77,0,0,5,0.5099337748344371,data/nuplan_gpudrive/nuplan/nuplan_c874df9f81c85b88.json
4218,c87c6a6d927e52da,470,113,201,382,29,29,21,1.900497512437811,data/nuplan_gpudrive/nuplan/nuplan_c87c6a6d927e52da.json
4219,c898548c889250ef,163,60,200,93,0,0,5,0.465,data/nuplan_gpudrive/nuplan/nuplan_c898548c889250ef.json
4220,c8a184bbe3fa5ce6,26,14,201,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_c8a184bbe3fa5ce6.json
4221,c8a3c4473b925f17,59,33,150,109,0,0,4,0.7266666666666667,data/nuplan_gpudrive/nuplan/nuplan_c8a3c4473b925f17.json
4222,c8a8c2637d5e56aa,39,26,150,37,8,8,10,0.24666666666666667,data/nuplan_gpudrive/nuplan/nuplan_c8a8c2637d5e56aa.json
4223,c8a8d8f21243585c,108,68,150,10,0,0,2,0.06666666666666667,data/nuplan_gpudrive/nuplan/nuplan_c8a8d8f21243585c.json
4224,c8af4a3ea4a85eca,221,37,150,261,20,20,12,1.74,data/nuplan_gpudrive/nuplan/nuplan_c8af4a3ea4a85eca.json
4225,c8b0fdb0fbc759ac,11,2,151,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_c8b0fdb0fbc759ac.json
4226,c8cd5b3f35415ee8,146,91,150,282,16,16,15,1.88,data/nuplan_gpudrive/nuplan/nuplan_c8cd5b3f35415ee8.json
4227,c8d2f338f0495572,130,28,151,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_c8d2f338f0495572.json
4228,c8dc3ba34e6c57cb,273,93,150,246,0,0,14,1.64,data/nuplan_gpudrive/nuplan/nuplan_c8dc3ba34e6c57cb.json
4229,c8e02ad146d05979,324,91,150,1112,150,156,49,7.413333333333333,data/nuplan_gpudrive/nuplan/nuplan_c8e02ad146d05979.json
4230,c8e030bf2a7253a4,222,147,200,511,0,0,23,2.555,data/nuplan_gpudrive/nuplan/nuplan_c8e030bf2a7253a4.json
4231,c8e140e6ce5554a1,45,27,150,13,0,0,1,0.08666666666666667,data/nuplan_gpudrive/nuplan/nuplan_c8e140e6ce5554a1.json
4232,c8fb8079659651dc,162,80,150,388,19,19,22,2.5866666666666664,data/nuplan_gpudrive/nuplan/nuplan_c8fb8079659651dc.json
4233,c90ba8465348593e,86,54,150,53,0,0,6,0.35333333333333333,data/nuplan_gpudrive/nuplan/nuplan_c90ba8465348593e.json
4234,c9149411ed325fcf,187,75,150,448,62,62,20,2.986666666666667,data/nuplan_gpudrive/nuplan/nuplan_c9149411ed325fcf.json
4235,c9317e121f605d32,183,147,150,930,5,5,43,6.2,data/nuplan_gpudrive/nuplan/nuplan_c9317e121f605d32.json
4236,c934120aaf285b48,61,43,151,16,0,0,4,0.10596026490066225,data/nuplan_gpudrive/nuplan/nuplan_c934120aaf285b48.json
4237,c934775496bd5cf6,280,121,150,1069,48,48,39,7.126666666666667,data/nuplan_gpudrive/nuplan/nuplan_c934775496bd5cf6.json
4238,c936b9a8ad235f96,68,65,201,9,0,0,1,0.04477611940298507,data/nuplan_gpudrive/nuplan/nuplan_c936b9a8ad235f96.json
4239,c94133dc993254b2,70,52,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_c94133dc993254b2.json
4240,c94c892248ec500c,77,51,200,36,2,2,2,0.18,data/nuplan_gpudrive/nuplan/nuplan_c94c892248ec500c.json
4241,c94efafdb95f506f,60,14,150,1,0,0,1,0.006666666666666667,data/nuplan_gpudrive/nuplan/nuplan_c94efafdb95f506f.json
4242,c969d836a75b5bc3,65,63,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_c969d836a75b5bc3.json
4243,c96a1e3ee6d15163,137,111,200,312,19,19,20,1.56,data/nuplan_gpudrive/nuplan/nuplan_c96a1e3ee6d15163.json
4244,c979dac8d56b50e7,36,33,150,61,13,13,15,0.4066666666666667,data/nuplan_gpudrive/nuplan/nuplan_c979dac8d56b50e7.json
4245,c97cb42c93a35192,128,91,150,99,8,8,12,0.66,data/nuplan_gpudrive/nuplan/nuplan_c97cb42c93a35192.json
4246,c97e62d4610a57fc,205,42,150,113,35,35,7,0.7533333333333333,data/nuplan_gpudrive/nuplan/nuplan_c97e62d4610a57fc.json
4247,c98a68cacfd353d8,40,11,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_c98a68cacfd353d8.json
4248,c98aaceb8357512e,165,120,201,847,34,34,32,4.213930348258707,data/nuplan_gpudrive/nuplan/nuplan_c98aaceb8357512e.json
4249,c98d1a74fed0538f,69,30,150,1,0,0,1,0.006666666666666667,data/nuplan_gpudrive/nuplan/nuplan_c98d1a74fed0538f.json
4250,c99457025e025287,99,92,150,155,0,0,17,1.0333333333333334,data/nuplan_gpudrive/nuplan/nuplan_c99457025e025287.json
4251,c99bd9c612bd548c,53,44,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_c99bd9c612bd548c.json
4252,c99cab9d07d15b12,81,68,150,199,2,2,14,1.3266666666666667,data/nuplan_gpudrive/nuplan/nuplan_c99cab9d07d15b12.json
4253,c9a2b61dd54f541f,74,46,150,80,0,0,11,0.5333333333333333,data/nuplan_gpudrive/nuplan/nuplan_c9a2b61dd54f541f.json
4254,c9a6f3996c0650a4,45,40,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_c9a6f3996c0650a4.json
4255,c9aeb24d20a752ae,76,40,151,67,3,3,8,0.44370860927152317,data/nuplan_gpudrive/nuplan/nuplan_c9aeb24d20a752ae.json
4256,c9b7225d45d658e3,107,53,150,99,2,2,9,0.66,data/nuplan_gpudrive/nuplan/nuplan_c9b7225d45d658e3.json
4257,c9bc00d0f48b5bc1,11,9,150,26,0,0,2,0.17333333333333334,data/nuplan_gpudrive/nuplan/nuplan_c9bc00d0f48b5bc1.json
4258,c9c9d5ff137b5bd6,211,70,150,310,37,37,22,2.066666666666667,data/nuplan_gpudrive/nuplan/nuplan_c9c9d5ff137b5bd6.json
4259,c9d361aa2b1c5706,66,53,151,66,0,0,7,0.4370860927152318,data/nuplan_gpudrive/nuplan/nuplan_c9d361aa2b1c5706.json
4260,c9d8d19b43dd5d98,8,8,150,30,6,6,3,0.2,data/nuplan_gpudrive/nuplan/nuplan_c9d8d19b43dd5d98.json
4261,c9d95137b67b5e40,207,83,201,185,0,0,18,0.9203980099502488,data/nuplan_gpudrive/nuplan/nuplan_c9d95137b67b5e40.json
4262,c9da5bc1eaee5267,114,28,150,8,0,0,1,0.05333333333333334,data/nuplan_gpudrive/nuplan/nuplan_c9da5bc1eaee5267.json
4263,c9dcc23cbb2a5c6b,176,72,150,147,0,0,8,0.98,data/nuplan_gpudrive/nuplan/nuplan_c9dcc23cbb2a5c6b.json
4264,c9ef25bc15065531,50,29,201,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_c9ef25bc15065531.json
4265,c9fcca4ac8675ad1,87,81,150,29,11,11,9,0.19333333333333333,data/nuplan_gpudrive/nuplan/nuplan_c9fcca4ac8675ad1.json
4266,ca0b7132810b5480,54,23,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_ca0b7132810b5480.json
4267,ca14df1628aa5d8f,62,46,150,193,4,4,8,1.2866666666666666,data/nuplan_gpudrive/nuplan/nuplan_ca14df1628aa5d8f.json
4268,ca2831456a2456a1,4,2,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_ca2831456a2456a1.json
4269,ca3c84661bc05c97,108,29,150,36,0,0,3,0.24,data/nuplan_gpudrive/nuplan/nuplan_ca3c84661bc05c97.json
4270,ca4005b526a45329,90,43,151,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_ca4005b526a45329.json
4271,ca4c922eaa5157b1,62,47,200,84,0,0,5,0.42,data/nuplan_gpudrive/nuplan/nuplan_ca4c922eaa5157b1.json
4272,ca6c24feaf79540c,290,113,150,742,50,50,53,4.946666666666666,data/nuplan_gpudrive/nuplan/nuplan_ca6c24feaf79540c.json
4273,ca82a09d868e502b,155,52,150,240,61,61,12,1.6,data/nuplan_gpudrive/nuplan/nuplan_ca82a09d868e502b.json
4274,ca841d6a33a85a45,290,81,150,15,0,0,1,0.1,data/nuplan_gpudrive/nuplan/nuplan_ca841d6a33a85a45.json
4275,ca851bf53b0255aa,67,62,201,78,11,11,12,0.3880597014925373,data/nuplan_gpudrive/nuplan/nuplan_ca851bf53b0255aa.json
4276,ca896a935d1457ad,102,92,201,6,6,6,1,0.029850746268656716,data/nuplan_gpudrive/nuplan/nuplan_ca896a935d1457ad.json
4277,ca9031b1150a5bab,133,130,200,57,21,21,7,0.285,data/nuplan_gpudrive/nuplan/nuplan_ca9031b1150a5bab.json
4278,ca9050c0e3155a24,110,38,150,133,19,19,6,0.8866666666666667,data/nuplan_gpudrive/nuplan/nuplan_ca9050c0e3155a24.json
4279,ca91627e0da4551a,187,77,150,718,105,128,41,4.786666666666667,data/nuplan_gpudrive/nuplan/nuplan_ca91627e0da4551a.json
4280,caa3ad9553835603,202,163,150,955,51,51,48,6.366666666666666,data/nuplan_gpudrive/nuplan/nuplan_caa3ad9553835603.json
4281,caa9259a1e8b566a,211,85,150,193,0,0,14,1.2866666666666666,data/nuplan_gpudrive/nuplan/nuplan_caa9259a1e8b566a.json
4282,cab4cabc2a69567b,76,47,150,13,0,0,3,0.08666666666666667,data/nuplan_gpudrive/nuplan/nuplan_cab4cabc2a69567b.json
4283,cac0ad197eff52a2,67,37,151,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_cac0ad197eff52a2.json
4284,cad26fa10548500a,139,136,150,534,0,0,15,3.56,data/nuplan_gpudrive/nuplan/nuplan_cad26fa10548500a.json
4285,cae0cfb87d455f1c,189,68,150,225,0,0,12,1.5,data/nuplan_gpudrive/nuplan/nuplan_cae0cfb87d455f1c.json
4286,cae68da111f25a9c,15,13,201,9,3,3,3,0.04477611940298507,data/nuplan_gpudrive/nuplan/nuplan_cae68da111f25a9c.json
4287,cae765cb1d9e58b4,132,44,150,8,0,0,2,0.05333333333333334,data/nuplan_gpudrive/nuplan/nuplan_cae765cb1d9e58b4.json
4288,caf09c5f8d265715,91,30,201,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_caf09c5f8d265715.json
4289,cb12c27c1c2e58e8,72,66,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_cb12c27c1c2e58e8.json
4290,cb1e75f639c050f4,45,39,200,44,16,16,9,0.22,data/nuplan_gpudrive/nuplan/nuplan_cb1e75f639c050f4.json
4291,cb45b02ecfc4545d,8,5,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_cb45b02ecfc4545d.json
4292,cb50a80b6e8c5c30,114,68,150,77,0,0,5,0.5133333333333333,data/nuplan_gpudrive/nuplan/nuplan_cb50a80b6e8c5c30.json
4293,cb5670d787c5550d,373,81,150,296,6,6,20,1.9733333333333334,data/nuplan_gpudrive/nuplan/nuplan_cb5670d787c5550d.json
4294,cb6db82bbca95fc3,362,149,150,648,109,109,38,4.32,data/nuplan_gpudrive/nuplan/nuplan_cb6db82bbca95fc3.json
4295,cb8015ec44eb579e,27,7,200,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_cb8015ec44eb579e.json
4296,cb9cca55f0b75efe,15,7,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_cb9cca55f0b75efe.json
4297,cba20233f68f5706,104,58,201,21,0,0,1,0.1044776119402985,data/nuplan_gpudrive/nuplan/nuplan_cba20233f68f5706.json
4298,cbbe40efff1a5ab6,141,46,150,57,8,8,4,0.38,data/nuplan_gpudrive/nuplan/nuplan_cbbe40efff1a5ab6.json
4299,cbbe648cdd6551cd,267,79,150,776,58,64,28,5.173333333333333,data/nuplan_gpudrive/nuplan/nuplan_cbbe648cdd6551cd.json
4300,cbc06e1a32c95304,119,31,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_cbc06e1a32c95304.json
4301,cbcdfee5b3485b9e,165,38,150,211,10,10,15,1.4066666666666667,data/nuplan_gpudrive/nuplan/nuplan_cbcdfee5b3485b9e.json
4302,cbd06a08775e57cd,41,32,150,45,0,0,3,0.3,data/nuplan_gpudrive/nuplan/nuplan_cbd06a08775e57cd.json
4303,cbf334c94a5e5c6f,125,53,151,221,88,88,7,1.4635761589403973,data/nuplan_gpudrive/nuplan/nuplan_cbf334c94a5e5c6f.json
4304,cbfcf6ccfb1f5106,47,33,150,56,27,27,2,0.37333333333333335,data/nuplan_gpudrive/nuplan/nuplan_cbfcf6ccfb1f5106.json
4305,cc114a506f4b51bb,179,110,150,429,48,48,20,2.86,data/nuplan_gpudrive/nuplan/nuplan_cc114a506f4b51bb.json
4306,cc1270a7a8325d62,221,81,151,397,13,13,26,2.629139072847682,data/nuplan_gpudrive/nuplan/nuplan_cc1270a7a8325d62.json
4307,cc15157c7e6e5e84,203,85,200,816,55,55,26,4.08,data/nuplan_gpudrive/nuplan/nuplan_cc15157c7e6e5e84.json
4308,cc23e41ace2354cc,98,82,201,201,0,0,20,1.0,data/nuplan_gpudrive/nuplan/nuplan_cc23e41ace2354cc.json
4309,cc2de81773e950f2,138,82,151,42,0,0,4,0.2781456953642384,data/nuplan_gpudrive/nuplan/nuplan_cc2de81773e950f2.json
4310,cc31fd45df935ca2,112,52,150,25,4,4,9,0.16666666666666666,data/nuplan_gpudrive/nuplan/nuplan_cc31fd45df935ca2.json
4311,cc3fedaffe3b506e,348,105,150,553,0,0,24,3.6866666666666665,data/nuplan_gpudrive/nuplan/nuplan_cc3fedaffe3b506e.json
4312,cc4b4f04d83255a7,161,62,151,188,58,58,15,1.2450331125827814,data/nuplan_gpudrive/nuplan/nuplan_cc4b4f04d83255a7.json
4313,cc66345e128d5304,102,87,151,427,0,0,24,2.827814569536424,data/nuplan_gpudrive/nuplan/nuplan_cc66345e128d5304.json
4314,cc6e2e3619345712,142,87,150,295,36,36,24,1.9666666666666666,data/nuplan_gpudrive/nuplan/nuplan_cc6e2e3619345712.json
4315,cc6e7c150a8f5ee7,183,75,150,167,0,0,11,1.1133333333333333,data/nuplan_gpudrive/nuplan/nuplan_cc6e7c150a8f5ee7.json
4316,cc6e9d4f017d5035,28,22,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_cc6e9d4f017d5035.json
4317,cc789acdfe065529,24,14,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_cc789acdfe065529.json
4318,cc7e75f8d50e59bb,220,104,150,252,91,98,17,1.68,data/nuplan_gpudrive/nuplan/nuplan_cc7e75f8d50e59bb.json
4319,cc800deabdb85822,57,12,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_cc800deabdb85822.json
4320,cc8795a4b83d5330,96,58,151,96,24,24,6,0.6357615894039735,data/nuplan_gpudrive/nuplan/nuplan_cc8795a4b83d5330.json
4321,cc9d8427a68059ec,41,39,151,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_cc9d8427a68059ec.json
4322,ccad737e8b265c4e,172,53,201,35,0,0,6,0.17412935323383086,data/nuplan_gpudrive/nuplan/nuplan_ccad737e8b265c4e.json
4323,ccbb6328adec53c6,227,55,150,260,70,70,13,1.7333333333333334,data/nuplan_gpudrive/nuplan/nuplan_ccbb6328adec53c6.json
4324,ccc5fd10a5045ed1,225,65,150,2,0,0,1,0.013333333333333334,data/nuplan_gpudrive/nuplan/nuplan_ccc5fd10a5045ed1.json
4325,ccce1fba4b9d5eed,74,42,151,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_ccce1fba4b9d5eed.json
4326,ccd0095a224a529f,153,145,201,114,0,0,16,0.5671641791044776,data/nuplan_gpudrive/nuplan/nuplan_ccd0095a224a529f.json
4327,cd099a1ab75c57bd,100,25,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_cd099a1ab75c57bd.json
4328,cd0f53748c3856a5,80,69,150,20,5,5,2,0.13333333333333333,data/nuplan_gpudrive/nuplan/nuplan_cd0f53748c3856a5.json
4329,cd167738b07b5d2d,160,61,150,73,6,6,8,0.4866666666666667,data/nuplan_gpudrive/nuplan/nuplan_cd167738b07b5d2d.json
4330,cd34cdc9adaf57c1,107,102,150,55,16,16,6,0.36666666666666664,data/nuplan_gpudrive/nuplan/nuplan_cd34cdc9adaf57c1.json
4331,cd41c454ec0d59df,55,37,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_cd41c454ec0d59df.json
4332,cd59a016bf9f560f,70,38,201,112,25,25,10,0.5572139303482587,data/nuplan_gpudrive/nuplan/nuplan_cd59a016bf9f560f.json
4333,cd7184e699985b28,160,75,200,562,0,0,19,2.81,data/nuplan_gpudrive/nuplan/nuplan_cd7184e699985b28.json
4334,cd745c9649945808,7,3,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_cd745c9649945808.json
4335,cd80ab79d84c5c9b,106,77,150,321,56,56,10,2.14,data/nuplan_gpudrive/nuplan/nuplan_cd80ab79d84c5c9b.json
4336,cd84c5283e8e5b33,104,94,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_cd84c5283e8e5b33.json
4337,cd8f81c0f1965fa0,69,50,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_cd8f81c0f1965fa0.json
4338,cda00e6cf14457dc,101,98,150,180,0,0,18,1.2,data/nuplan_gpudrive/nuplan/nuplan_cda00e6cf14457dc.json
4339,cdc5717aa48f551c,257,199,150,721,0,0,28,4.806666666666667,data/nuplan_gpudrive/nuplan/nuplan_cdc5717aa48f551c.json
4340,cdd497c32d835533,154,48,151,14,7,7,3,0.09271523178807947,data/nuplan_gpudrive/nuplan/nuplan_cdd497c32d835533.json
4341,cdf4d8edfef75fa3,100,58,150,279,80,80,10,1.86,data/nuplan_gpudrive/nuplan/nuplan_cdf4d8edfef75fa3.json
4342,ce304c18831b5e50,69,40,151,64,0,0,6,0.423841059602649,data/nuplan_gpudrive/nuplan/nuplan_ce304c18831b5e50.json
4343,ce3a27d0a06c536d,65,34,150,123,25,25,10,0.82,data/nuplan_gpudrive/nuplan/nuplan_ce3a27d0a06c536d.json
4344,ce41155517505e4e,132,46,150,3,0,0,1,0.02,data/nuplan_gpudrive/nuplan/nuplan_ce41155517505e4e.json
4345,ce611b912adb5181,164,41,201,235,10,10,11,1.1691542288557213,data/nuplan_gpudrive/nuplan/nuplan_ce611b912adb5181.json
4346,ce6fef18eee4521c,68,37,200,40,0,0,2,0.2,data/nuplan_gpudrive/nuplan/nuplan_ce6fef18eee4521c.json
4347,ce8480c3e9c55750,264,67,150,500,48,48,13,3.3333333333333335,data/nuplan_gpudrive/nuplan/nuplan_ce8480c3e9c55750.json
4348,ce8bc7273e7357d5,69,51,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_ce8bc7273e7357d5.json
4349,cea8340abdbd520e,21,19,150,9,2,2,3,0.06,data/nuplan_gpudrive/nuplan/nuplan_cea8340abdbd520e.json
4350,ceb8affede535fd0,29,23,200,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_ceb8affede535fd0.json
4351,cec4d111239c5b08,169,135,201,424,0,0,29,2.109452736318408,data/nuplan_gpudrive/nuplan/nuplan_cec4d111239c5b08.json
4352,cece39999d0756ab,48,39,150,60,12,12,6,0.4,data/nuplan_gpudrive/nuplan/nuplan_cece39999d0756ab.json
4353,ced8087a3fb75a4b,80,59,150,3,0,0,1,0.02,data/nuplan_gpudrive/nuplan/nuplan_ced8087a3fb75a4b.json
4354,cedbe02820115773,18,5,150,5,0,0,1,0.03333333333333333,data/nuplan_gpudrive/nuplan/nuplan_cedbe02820115773.json
4355,cedc30b42f9c5e70,173,56,150,7,0,0,2,0.04666666666666667,data/nuplan_gpudrive/nuplan/nuplan_cedc30b42f9c5e70.json
4356,cedf424a7b7057ce,67,65,150,7,4,4,2,0.04666666666666667,data/nuplan_gpudrive/nuplan/nuplan_cedf424a7b7057ce.json
4357,cee0c88ca42657c2,119,70,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_cee0c88ca42657c2.json
4358,ceed7566ac2a5836,107,35,150,1,1,1,1,0.006666666666666667,data/nuplan_gpudrive/nuplan/nuplan_ceed7566ac2a5836.json
4359,ceefe3726c9954b5,109,56,201,44,19,19,4,0.21890547263681592,data/nuplan_gpudrive/nuplan/nuplan_ceefe3726c9954b5.json
4360,cef15b881e7754ff,35,33,150,42,6,6,12,0.28,data/nuplan_gpudrive/nuplan/nuplan_cef15b881e7754ff.json
4361,cef831ba773c5b61,283,79,150,258,40,40,10,1.72,data/nuplan_gpudrive/nuplan/nuplan_cef831ba773c5b61.json
4362,cf03b1fc03c956ac,118,86,150,388,47,47,18,2.5866666666666664,data/nuplan_gpudrive/nuplan/nuplan_cf03b1fc03c956ac.json
4363,cf053c71819159b7,94,50,200,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_cf053c71819159b7.json
4364,cf34bb9e3a9e5c16,49,35,201,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_cf34bb9e3a9e5c16.json
4365,cf35893a297a506a,83,70,150,5,5,5,1,0.03333333333333333,data/nuplan_gpudrive/nuplan/nuplan_cf35893a297a506a.json
4366,cf47137638c158c2,99,75,150,54,10,10,9,0.36,data/nuplan_gpudrive/nuplan/nuplan_cf47137638c158c2.json
4367,cf475c4755a75b5c,353,129,151,471,30,30,30,3.119205298013245,data/nuplan_gpudrive/nuplan/nuplan_cf475c4755a75b5c.json
4368,cf4b3ed3dfa9553e,6,6,151,24,3,3,2,0.15894039735099338,data/nuplan_gpudrive/nuplan/nuplan_cf4b3ed3dfa9553e.json
4369,cf5c5e71e72951e4,83,53,150,9,0,0,2,0.06,data/nuplan_gpudrive/nuplan/nuplan_cf5c5e71e72951e4.json
4370,cf6c6161be33599c,80,56,150,62,39,39,5,0.41333333333333333,data/nuplan_gpudrive/nuplan/nuplan_cf6c6161be33599c.json
4371,cf9dd2da675556f9,269,74,151,462,37,37,16,3.0596026490066226,data/nuplan_gpudrive/nuplan/nuplan_cf9dd2da675556f9.json
4372,cfb29c954da350c4,78,65,151,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_cfb29c954da350c4.json
4373,cfbbb5c873c3547a,342,62,150,472,36,36,22,3.1466666666666665,data/nuplan_gpudrive/nuplan/nuplan_cfbbb5c873c3547a.json
4374,cfd5ef941ec95f4d,150,121,200,704,59,73,48,3.52,data/nuplan_gpudrive/nuplan/nuplan_cfd5ef941ec95f4d.json
4375,cfe29eca10515894,46,46,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_cfe29eca10515894.json
4376,cfee2cab9e335d2e,51,34,150,1,0,0,1,0.006666666666666667,data/nuplan_gpudrive/nuplan/nuplan_cfee2cab9e335d2e.json
4377,d04fe6083c955c73,211,117,150,571,0,0,31,3.8066666666666666,data/nuplan_gpudrive/nuplan/nuplan_d04fe6083c955c73.json
4378,d052ca04071f518d,7,2,200,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_d052ca04071f518d.json
4379,d06cd9c288065fac,112,79,150,342,32,32,16,2.28,data/nuplan_gpudrive/nuplan/nuplan_d06cd9c288065fac.json
